-2.278809683531135180e-16,4.772699181539052482e+00,-9.737364522081864916e-17,9.265434407545205531e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.207081747380531311e+00,-5.593951339527137856e-01,-7.436379429440796329e+00,0.000000000000000000e+00,9.935344455283502185e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.537191511516889653e-01,-9.390557881141925023e+00,0.000000000000000000e+00,2.220777025987012619e-16,5.245910816854930053e-17,2.258549196872228215e+00,4.642342577693462147e+00,1.827830707864566036e-16,0.000000000000000000e+00,-5.822286631021529324e+00,1.103819477332099197e+01,-2.212906829964216558e-16,1.130832997716895250e+01,-9.976878473822223370e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.755660504702851732e+00,-8.896116198998086366e-01,0.000000000000000000e+00,-1.158774821769185692e+01,-2.091985719437721178e-16,0.000000000000000000e+00,7.206166317357091955e-02,5.377601540714032957e+00,-5.159026161850342795e+00,-2.446231615601113241e-01,-5.028133022498008309e+00,0.000000000000000000e+00,-6.490978777166571234e+00,-8.720304204814270932e-01,0.000000000000000000e+00,-2.514699366283025483e+00,0.000000000000000000e+00,-1.416317471270741146e+00,3.969364509192543820e-17,-9.321958021274223682e+00,3.872904513541287841e+00,-5.523641872080477633e+00,0.000000000000000000e+00,2.158714963538792997e+00,0.000000000000000000e+00,-8.591122308394702657e-17,1.284810402721297207e+00,3.907097348058377495e+00,0.000000000000000000e+00,-3.766557073938059386e+00,7.912690144264699077e-01,-2.322736931856901332e+00,1.703581456332237787e+00,-7.566888162313098576e+00,1.304676921621438801e+01,3.823652259669774622e+00,-1.054204818882972068e-16,-1.506334581417513085e+00,0.000000000000000000e+00,1.689428539710063681e+00,0.000000000000000000e+00,-2.231000370768108930e-16,0.000000000000000000e+00,0.000000000000000000e+00,-1.110106259963972935e-16,3.177722382461954873e-16,8.191352980040125242e-01,6.132389897586173477e-01,0.000000000000000000e+00,8.009518300595385319e-17,1.683819316949227485e+00,2.642777392878047582e+00,0.000000000000000000e+00,-6.008977818064916627e-17,1.421346686462395370e+00,0.000000000000000000e+00,7.671556567251326619e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.459031694090424658e+00,-7.302445845329922136e+00,4.596250374394204030e+00,9.369096141097701391e+00,-1.721151055544568955e-16,1.641267447586293837e+00,3.690659165183332924e+00,4.424288975733625229e+00,2.140429258866666018e+00,-7.876855088417015871e+00
-4.085364818572998491e-01,-2.870475397495422950e-17,4.820059871301055066e-01,1.280039934193839284e-17,0.000000000000000000e+00,-7.068744599819183627e-02,2.696106183528900413e+00,-6.330796480178831898e-01,3.348430037498474343e-01,1.858210761845111803e+00,1.278372547030449002e+00,-9.488850563764571477e-01,2.218130099773407249e+00,0.000000000000000000e+00,1.028197440505027815e+00,2.288063563527261867e-17,2.141694545745849998e-01,7.422176599502562644e-02,3.051506280899049517e-02,0.000000000000000000e+00,1.129776665568351879e+00,0.000000000000000000e+00,3.158255096315730936e-17,9.559694677591323853e-01,4.031637328229166702e-17,-1.657290709018707231e+00,1.843564844503998712e+00,2.412676459550857633e+00,-8.187386442346813816e-18,1.530902552604675337e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.164234042167663574e-01,-1.200093564391136125e+00,-7.845028728246689065e-01,-1.518618142604827970e+00,0.000000000000000000e+00,-1.289807796478271984e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.882583375816131505e-17,1.086199209360454031e-69,9.000000000000000222e-01,-9.000000000000000222e-01
