4.130035708349806782e+02,0.000000000000000000e+00,-7.187523212307758058e+02,-2.405124848933967314e+02,2.182508174312671372e+02,1.342128595472432266e+02,2.357286038827664498e+01,3.513881774920488397e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.997322148411865328e+02,5.036469242425326343e+02,-2.795726332015490243e+02,0.000000000000000000e+00,-3.701284545748626442e+02,3.268664738550631910e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.961573571487286358e+02,-2.516102562896153927e+01,-1.176392149775059295e+02,1.025359372201835981e+02
-4.130035708349806782e+02,0.000000000000000000e+00,7.187523212307758058e+02,2.405124848933967314e+02,-2.182508174312671372e+02,-1.342128595472432266e+02,-2.357286038827664498e+01,-3.513881774920488397e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.997322148411865328e+02,-5.036469242425326343e+02,2.795726332015490243e+02,0.000000000000000000e+00,3.701284545748626442e+02,-3.268664738550631910e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.961573571487286358e+02,2.516102562896153927e+01,1.176392149775059295e+02,-1.025359372201835981e+02
-4.130035708349806782e+02,0.000000000000000000e+00,7.187523212307758058e+02,2.405124848933967314e+02,-2.182508174312671372e+02,-1.342128595472432266e+02,-2.357286038827664498e+01,-3.513881774920488397e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.997322148411865328e+02,-5.036469242425326343e+02,2.795726332015490243e+02,0.000000000000000000e+00,3.701284545748626442e+02,-3.268664738550631910e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.961573571487286358e+02,2.516102562896153927e+01,1.176392149775059295e+02,-1.025359372201835981e+02
-4.130035708349806782e+02,0.000000000000000000e+00,7.187523212307758058e+02,2.405124848933967314e+02,-2.182508174312671372e+02,-1.342128595472432266e+02,-2.357286038827664498e+01,-3.513881774920488397e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.997322148411865328e+02,-5.036469242425326343e+02,2.795726332015490243e+02,0.000000000000000000e+00,3.701284545748626442e+02,-3.268664738550631910e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.961573571487286358e+02,2.516102562896153927e+01,1.176392149775059295e+02,-1.025359372201835981e+02
4.130035708349806782e+02,0.000000000000000000e+00,-7.187523212307758058e+02,-2.405124848933967314e+02,2.182508174312671372e+02,1.342128595472432266e+02,2.357286038827664498e+01,3.513881774920488397e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.997322148411865328e+02,5.036469242425326343e+02,-2.795726332015490243e+02,0.000000000000000000e+00,-3.701284545748626442e+02,3.268664738550631910e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.961573571487286358e+02,-2.516102562896153927e+01,-1.176392149775059295e+02,1.025359372201835981e+02
4.130035708349806782e+02,0.000000000000000000e+00,-7.187523212307758058e+02,-2.405124848933967314e+02,2.182508174312671372e+02,1.342128595472432266e+02,2.357286038827664498e+01,3.513881774920488397e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.997322148411865328e+02,5.036469242425326343e+02,-2.795726332015490243e+02,0.000000000000000000e+00,-3.701284545748626442e+02,3.268664738550631910e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.961573571487286358e+02,-2.516102562896153927e+01,-1.176392149775059295e+02,1.025359372201835981e+02
-4.130035708349806782e+02,0.000000000000000000e+00,7.187523212307758058e+02,2.405124848933967314e+02,-2.182508174312671372e+02,-1.342128595472432266e+02,-2.357286038827664498e+01,-3.513881774920488397e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.997322148411865328e+02,-5.036469242425326343e+02,2.795726332015490243e+02,0.000000000000000000e+00,3.701284545748626442e+02,-3.268664738550631910e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.961573571487286358e+02,2.516102562896153927e+01,1.176392149775059295e+02,-1.025359372201835981e+02
4.130035708349806782e+02,0.000000000000000000e+00,-7.187523212307758058e+02,-2.405124848933967314e+02,2.182508174312671372e+02,1.342128595472432266e+02,2.357286038827664498e+01,3.513881774920488397e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.997322148411865328e+02,5.036469242425326343e+02,-2.795726332015490243e+02,0.000000000000000000e+00,-3.701284545748626442e+02,3.268664738550631910e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.961573571487286358e+02,-2.516102562896153927e+01,-1.176392149775059295e+02,1.025359372201835981e+02
-4.130035708349806782e+02,0.000000000000000000e+00,7.187523212307758058e+02,2.405124848933967314e+02,-2.182508174312671372e+02,-1.342128595472432266e+02,-2.357286038827664498e+01,-3.513881774920488397e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.997322148411865328e+02,-5.036469242425326343e+02,2.795726332015490243e+02,0.000000000000000000e+00,3.701284545748626442e+02,-3.268664738550631910e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.961573571487286358e+02,2.516102562896153927e+01,1.176392149775059295e+02,-1.025359372201835981e+02
-4.130035708349806782e+02,0.000000000000000000e+00,7.187523212307758058e+02,2.405124848933967314e+02,-2.182508174312671372e+02,-1.342128595472432266e+02,-2.357286038827664498e+01,-3.513881774920488397e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.997322148411865328e+02,-5.036469242425326343e+02,2.795726332015490243e+02,0.000000000000000000e+00,3.701284545748626442e+02,-3.268664738550631910e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.961573571487286358e+02,2.516102562896153927e+01,1.176392149775059295e+02,-1.025359372201835981e+02
